Letter,Category,Probability
T,validation,9.480159836153865e-18
T,validation,8.420584108465023e-13
T,validation,7.665485542325545e-15
T,validation,2.2249394256526234e-20
T,validation,1.495009326193507e-18
T,validation,8.109095617214734e-09
T,validation,2.3645237945402187e-07
T,validation,3.2467140087533153e-10
T,validation,7.136042683537045e-19
T,validation,2.581763425268946e-08
T,validation,7.40764817108025e-13
T,validation,1.3994386449667218e-07
T,validation,4.3109149605070896e-13
T,validation,2.0455104277061764e-10
T,validation,9.112297721936002e-12
T,validation,1.5074668624492915e-08
T,validation,3.5082578111029273e-22
T,validation,5.588351237103169e-22
T,validation,2.157354850318427e-11
T,validation,4.2479210524571515e-16
T,validation,4.246704171043808e-13
T,validation,4.369464520564102e-14
T,validation,9.57524795333598e-16
T,validation,1.508182245757439e-09
T,validation,5.3512438025868396e-17
T,validation,4.199372512052324e-14
T,validation,2.1887454956098784e-12
T,validation,2.3655883211358896e-15
T,validation,8.514165121629308e-15
T,validation,9.061780981311282e-18
T,validation,4.626265564773251e-22
T,validation,3.6203909336597617e-13
U,train,1.569396408740431e-05
U,train,4.658048582166171e-16
U,train,1.47996077198842e-11
U,train,1.1152759488500252e-12
U,train,4.059678588937253e-23
U,train,3.7042709177814714e-11
U,train,9.032176590852148e-13
U,train,4.819042387360639e-10
U,train,7.336475838315069e-23
U,train,4.5015507987855585e-10
U,train,1.0317750126498382e-11
U,train,5.268199832170191e-17
U,train,1.7574774914454888e-14
U,train,2.3555282169240854e-09
U,train,1.2549613041465402e-14
U,train,6.197316224643146e-07
U,train,9.607759032803642e-12
U,train,4.114684887436418e-15
U,train,1.765517593232957e-10
U,train,4.716129264892288e-09
U,train,7.392404288535104e-13
U,train,1.8586081285132394e-10
U,train,2.343004235072499e-09
U,train,2.8998033358221265e-13
U,train,6.653662953937101e-09
U,train,3.7866820790100064e-10
U,train,1.2670551274851505e-09
U,train,5.671467527383622e-13
U,train,1.0154315539454006e-12
U,train,9.727919454767586e-18
U,train,5.877601877424254e-11
U,train,1.990369674631509e-11
U,train,1.0938848385433205e-18
U,train,
U,train,1.241004952134972e-07
U,train,1.3149500932563285e-10
U,train,5.472998517691626e-20
U,train,1.505168759304064e-15
U,train,3.9608579527339316e-08
U,train,8.913421758495466e-13
U,train,5.732923163970227e-11
U,train,4.742329022162464e-18
U,train,1.05106136467914e-12
U,train,2.604447588855103e-14
U,train,2.129548590801278e-07
U,train,1.0061065758293353e-08
U,train,3.996102672998358e-21
U,train,1.214678604810615e-06
U,train,5.209121328730859e-12
U,train,1.2060900021759746e-11
U,train,2.876608209599296e-19
U,train,6.120767226527402e-15
U,train,2.1943048919623713e-16
U,train,4.059619584939611e-10
U,train,1.1746056463602198e-19
U,train,5.0949492021168385e-12
U,train,1.0718869314268174e-21
U,train,1.8043199380879567e-14
U,train,1.400521568939439e-06
U,train,9.41080102734304e-10
U,train,2.0881026074892617e-11
U,train,1.50546908272986e-09
U,train,2.6799517627296154e-07
U,train,3.476802021395997e-06
U,train,1.5279697507253331e-09
U,train,3.169434506511415e-11
U,train,1.0298167700539818e-11
U,train,1.212070013395939e-22
U,train,1.7800274058552001e-13
U,train,3.905978838980584e-12
U,train,1.9661185171297587e-27
U,train,2.307902757792135e-09
U,train,6.637857520743528e-20
U,train,2.0067522754629863e-08
U,train,2.658296871516086e-08
U,train,2.454368930315809e-10
U,train,
U,train,1.2871698151784017e-10
U,train,1.4452500721317684e-15
U,train,7.385438831677971e-14
U,train,7.657541267747092e-10
U,train,3.932559611286024e-09
U,train,6.155546294905889e-09
U,train,4.302421974244908e-09
U,train,1.0944187778250125e-07
U,train,2.6746272297623053e-12
U,train,2.861091965016167e-14
U,train,8.998134859439233e-08
U,train,1.549568849970595e-15
U,train,6.580030458280817e-07
U,train,7.794576116344179e-16
U,train,2.0582582305195274e-09
U,train,2.429630967526464e-06
U,train,1.4788911503022754e-15
U,train,7.236157067427515e-14
U,train,7.216493623679099e-20
U,train,3.4235160821689814e-13
U,train,4.460695146590865e-10
U,train,2.5699415928670533e-09
U,train,1.3020083058576382e-12
U,train,3.693532482765055e-15
U,train,1.8235148113721067e-10
U,train,5.765589371084729e-15
U,train,6.458708980972006e-07
U,train,
U,train,0.00014853550237603486
U,train,1.5631282327995807e-16
U,train,1.5889721840934322e-18
U,train,1.1175155039625656e-13
U,train,5.656196405152248e-19
U,train,1.197063710378643e-07
U,train,
U,train,4.6371399775591016e-11
U,train,4.86970221091898e-11
U,train,2.480778713913166e-16
U,train,1.244942026699177e-16
U,train,6.983572244896933e-17
U,train,1.516708703075409e-10
U,train,4.27361810579896e-05
U,train,1.9739450355694288e-16
U,train,1.5961624383331596e-14
U,train,6.425674662496883e-12
U,train,1.449324827262899e-06
U,train,3.3512310104283046e-15
U,train,7.048905187843901e-13
U,train,7.805483193124019e-08
U,train,4.960151213373454e-12
U,train,1.7115752174931553e-12
U,train,1.864202414601757e-15
U,train,2.6929647747864216e-11
U,train,3.169434506511415e-11
U,train,2.6152711107840787e-09
U,train,1.206230185789932e-15
U,train,2.1138348233265547e-13
U,train,4.4043155614769604e-17
U,train,4.981927850167267e-05
U,train,2.1914308145909445e-09
U,train,8.978927096999398e-17
U,train,1.355745377074058e-12
U,train,2.0726557075261583e-18
U,train,3.853791822384221e-20
U,train,4.7100764586326116e-14
U,train,6.670892017651478e-17
U,train,7.965778422658332e-06
U,train,5.557697080327273e-10
U,train,2.115603275654491e-15
U,train,4.508486682944235e-13
U,train,5.804163746847557e-11
U,train,1.604898852702874e-11
U,train,1.0742800498456102e-24
U,train,2.2994909159024246e-06
U,train,7.113223342968412e-16
U,train,1.0275838433130668e-15
U,train,4.524252316609066e-16
U,train,8.72469346660347e-14
U,train,4.344612343498699e-12
U,train,2.186033132289822e-09
U,train,4.1357978153300223e-10
U,train,1.1516869923011708e-11
U,train,2.8252618994306644e-11
U,train,1.5571548217518938e-10
U,train,2.743661131621167e-10
U,train,1.8956678674714178e-13
U,train,9.583343667241007e-12
U,train,2.0022015729398435e-13
U,train,6.385115353113591e-11
U,train,2.1393032909160837e-20
U,train,1.484623445772819e-14
U,train,7.522830969275418e-11
U,train,1.5690402591075955e-19
U,train,1.0081941947959194e-09
U,train,4.2441619879998727e-13
U,train,1.2701230583771206e-13
U,train,8.731880541160923e-15
U,train,1.312654412249925e-14
U,train,1.1527115525121479e-14
U,train,9.838279524387872e-09
U,train,0.0006325699505396187
U,train,2.2287984717365983e-14
U,train,2.801424673834485e-12
U,train,8.766834372168908e-13
U,train,4.683509863165044e-16
U,train,4.5273091586750525e-07
U,train,2.864131161582563e-15
U,train,4.608067285531063e-16
U,train,5.582837303563792e-09
U,train,1.2163629435235634e-05
U,train,1.4310428397834585e-09
U,train,4.672942465403556e-17
U,train,8.902651060793687e-09
U,train,6.143096937384769e-18
U,train,1.1908474206734354e-08
U,train,6.835555992762421e-12
U,train,3.007819687761426e-11
U,train,8.049986831369215e-15
U,train,5.091593258121918e-10
U,train,1.174201014197962e-10
U,train,1.696993023533877e-12
U,train,3.2326810672778095e-10
U,train,1.6160935194849116e-21
U,train,2.0008499794065687e-13
U,train,4.5403511306837e-15
U,train,8.005260099253064e-08
U,train,7.506759970576926e-12
U,train,2.8084078465551165e-11
U,train,3.8907193022907904e-09
U,train,1.3382078377279644e-13
U,train,2.4427562837076033e-12
U,train,6.552650089197698e-11
U,train,2.140258890254154e-12
U,train,1.2252538393597856e-11
U,train,3.728689890181158e-08
U,train,9.670146898944215e-14
U,train,6.427718801660376e-09
U,train,1.1333474089769702e-11
U,train,2.37597077429319e-11
U,train,2.606806788207905e-07
U,train,6.260224636787481e-17
U,train,1.8249572519835056e-08
U,train,1.991704579040743e-09
U,train,8.975334253591427e-07
U,train,4.328181489967643e-14
U,train,1.1977695192402652e-24
U,train,1.4103036072299346e-08
U,train,2.4240771743415726e-14
U,train,1.394462767478899e-09
U,train,2.939031938826997e-13
U,train,7.624990694580788e-19
U,train,8.316574696704687e-14
U,train,2.113699780863774e-15
U,train,7.210590865724953e-06
U,train,0.0015151030384004116
U,train,4.7688325510719665e-11
U,train,2.1280104025076354e-16
U,train,3.013039123755945e-11
U,train,1.0256679949804948e-09
U,train,6.3542806575582565e-15
U,train,4.3868163629667833e-05
U,train,9.411662936628304e-14
U,train,1.6768216589552187e-13
U,train,3.216537821683352e-13
U,train,9.57524795333598e-16
U,train,2.498688218111056e-06
U,train,1.968231654048136e-11
U,train,4.280640286680182e-09
U,train,2.2475007965816474e-10
U,train,3.3608346661218036e-10
U,train,1.1780576243246993e-13
U,train,2.7540619090826723e-11
U,train,6.349345493816827e-09
U,train,6.1767175575655475e-12
U,train,1.1405618671744833e-08
U,train,0.00011807886767201126
U,train,8.605357315616402e-09
U,train,2.0437544018259146e-11
U,train,3.9332326284835517e-10
U,train,5.484829170704364e-12
U,train,2.083922769589852e-13
U,train,
U,train,1.1222139618396673e-14
U,train,3.567720561527005e-15
U,train,5.0571057758075355e-11
U,train,2.2784063276048983e-06
U,train,1.759991041794251e-09
U,train,6.677959518697207e-09
U,train,7.62523288955208e-09
U,train,5.794112412083052e-10
U,train,2.7405647670393322e-14
U,train,1.1531144238811747e-17
U,train,8.128804851459392e-10
U,train,6.626651484487045e-12
U,train,8.121616443604318e-13
U,train,6.668335117865354e-06
U,train,7.368758381254281e-12
U,train,4.089716654220865e-08
U,train,6.47980257589099e-16
U,train,6.5493879206947065e-15
U,train,1.6450117309996237e-11
U,train,5.272491421237646e-07
U,train,3.748271831804928e-11
U,train,3.6901913063047687e-06
U,train,8.132983002340222e-12
U,train,6.654034478970061e-08
U,train,1.2004339744464687e-09
U,train,3.166557871736586e-05
U,train,1.5063881164678605e-07
U,train,3.153956859135859e-13
U,train,2.4052766123623064e-18
U,train,6.144949225017626e-07
U,train,2.2198582083849186e-15
U,train,2.6196345093154605e-09
U,train,6.705021096814625e-19
U,train,1.3073078383782045e-17
U,train,1.0507773470780357e-11
U,train,1.3534532383729925e-09
U,train,1.2604065401512592e-14
U,train,3.9310481952936627e-11
U,train,5.0933468997982345e-08
U,train,4.2119349674685225e-10
U,train,7.19412845176588e-25
U,train,1.7688183140407432e-09
U,train,2.674631405241712e-09
U,train,1.50546908272986e-09
U,train,2.6101900487210134e-15
U,train,5.395244784267561e-08
U,train,4.331712506050467e-12
U,train,2.7755988479816196e-11
U,train,5.617932046620517e-15
U,train,3.02333380552966e-10
U,train,1.57709115271255e-14
U,train,3.319718056005172e-09
U,train,6.101876124375849e-07
U,train,6.271821170050762e-12
U,train,4.4802600740467824e-08
U,train,5.101039035615429e-11
U,train,2.9949045783091545e-15
U,train,9.32935066005891e-12
U,train,3.277876858831519e-09
U,train,5.982019892457335e-13
U,train,1.2338413846180174e-08
U,train,1.0301799760319465e-19
U,train,1.9449014881239846e-14
U,train,1.3397921010474545e-12
U,train,3.935615288525041e-12
U,train,2.9398862339898956e-19
U,train,4.651054948758048e-15
U,train,9.627622254981816e-09
U,train,9.318739557784284e-07
U,train,6.497847832714898e-12
U,train,2.2148243974585047e-16
U,train,3.388214986355109e-10
U,train,6.144949225017626e-07
U,train,8.325314890874225e-15
U,train,1.4746790455433256e-09
U,train,5.52058963876334e-06
U,train,2.2107253636223512e-13
U,train,6.37163551561455e-15
U,train,1.2915609026720176e-08
U,train,1.8152330766990632e-12
U,train,1.801219617902916e-09
U,train,6.784011130633871e-10
U,train,1.1254257525905587e-09
U,train,1.6772030567155437e-16
U,train,7.332350220483895e-19
U,train,4.075799552083481e-06
U,train,6.318572633707992e-17
U,train,4.825162888703524e-16
U,train,
U,train,3.8731972490380073e-11
U,train,1.1988157688769263e-10
U,train,2.369314969642277e-14
U,train,3.8602742336024676e-08
U,train,1.196215393406419e-08
U,train,9.8767706901981e-08
U,train,3.371733664839227e-12
U,train,4.1357978153300223e-10
U,train,2.549225784078627e-14
U,train,2.1694297747121283e-10
U,train,9.803217265735853e-12
U,train,6.529724032589002e-06
U,train,4.368780990480775e-29
U,train,4.2119349674685225e-10
U,train,3.0303215139931394e-16
U,train,2.429630967526464e-06
U,train,2.449501835144474e-06
U,train,9.413570183774977e-13
U,train,8.082315199053891e-14
U,train,3.71130071119552e-11
U,train,4.39119742087421e-13
U,train,0.0003529729146976024
U,train,1.6282083320495744e-11
U,train,3.2840403733502634e-17
U,train,1.6086920368252322e-05
U,train,6.965885455804434e-15
U,train,6.494399468201243e-17
U,train,7.448232308693292e-11
U,train,1.905624102960246e-08
U,train,2.4856601965519282e-14
U,train,1.8269481927291054e-07
U,train,2.2061069505244596e-22
U,train,1.8470224176780903e-06
U,train,1.518313141879446e-09
U,train,1.6090881516106492e-08
U,train,4.754237628579183e-11
U,train,2.4942253123994007e-12
U,train,4.386875452201504e-14
U,train,1.39074710186598e-16
U,train,3.7539841786543e-17
U,train,4.075799552083481e-06
U,train,2.6112433261005208e-05
U,train,9.072625463402151e-14
U,train,3.826786709737462e-08
U,train,4.8949451263158306e-12
U,train,3.9441496943459775e-13
U,train,3.347597754554954e-10
U,train,1.6234322330888062e-08
U,train,1.768738974727846e-11
U,train,1.3268255827370012e-07
U,train,3.766638476815354e-12
U,train,5.648406742331247e-10
U,train,1.5699253008705227e-09
U,train,6.459727407004501e-19
U,train,1.549719286231266e-08
U,train,1.784232428470034e-09
U,train,9.258015361279792e-13
U,train,1.2364806514648427e-22
U,train,2.9611684215780087e-09
U,train,5.1610445395143566e-17
U,train,8.329739564771899e-09
U,train,2.1075761580391372e-08
U,train,1.990366125828158e-18
U,train,9.760428021365897e-10
U,train,2.906330300663125e-14
U,train,7.068182150682389e-10
U,train,3.459668662664228e-11
U,train,2.800045080780106e-13
U,train,2.28767617923952e-17
U,train,4.961250272503834e-15
U,train,4.86970221091898e-11
U,train,3.2271921246440627e-10
U,train,2.8728422418744515e-11
U,train,6.641823711106554e-05
U,train,2.011184730039972e-13
U,train,1.832823996739119e-11
U,train,8.054994490153383e-15
U,train,4.698907485334303e-09
U,train,2.207943272658497e-10
U,train,5.475463922266499e-07
U,train,2.1335307279831284e-15
U,train,4.757936001262319e-16
U,train,9.49232435424207e-17
U,train,7.722190248360405e-11
U,train,7.763350610703119e-18
U,train,2.2354587070338994e-09
U,train,4.528149036286955e-11
U,train,3.253228578452977e-14
U,train,7.098498144841869e-07
U,train,1.4001907272520597e-12
U,train,2.303322463315105e-11
U,train,4.989621604778449e-09
U,train,2.6353158444436846e-20
U,train,4.234605429828518e-16
U,train,5.383330500124961e-12
U,train,2.2919426079237581e-10
U,train,1.406948516025075e-11
U,train,5.084564366764077e-11
U,train,2.0992676099919816e-15
U,train,3.903502243662871e-10
U,train,7.362014643741421e-12
U,train,2.6454616090632044e-05
U,train,3.847748075019863e-12
U,train,7.368758381254281e-12
U,train,7.914089827920634e-09
U,train,1.5378372403632157e-13
U,train,1.645151991735931e-16
U,train,1.272881011417666e-16
U,train,6.777711973882106e-07
U,train,1.7875123310782254e-13
U,train,9.172239634480661e-10
U,train,8.284597508879943e-13
U,train,1.0970161667955836e-08
U,train,7.069883415679323e-13
U,train,2.4747326410334836e-10
U,train,3.756144353883606e-11
U,train,3.520113884122807e-19
U,train,7.221714112132238e-12
U,train,1.2714708930161578e-07
U,train,1.4206657707066618e-19
U,train,1.8099322574016696e-07
U,train,6.419273749710963e-14
U,train,3.684372251733237e-11
U,train,5.582837303563792e-09
U,train,1.1358873288335738e-16
U,train,4.554102320947218e-13
U,train,1.1405618671744833e-08
U,train,1.4878806262681905e-14
U,train,6.538216507378127e-19
U,train,0.0004884320078417659
U,train,9.070852576009703e-12
U,train,1.4973458806405784e-15
U,train,4.117112399159954e-14
U,train,1.8956678674714178e-13
U,train,2.0213280848355797e-22
U,train,1.0296032082468543e-10
U,train,6.561495791146399e-10
U,train,1.7795233020478918e-07
U,train,2.5699415928670533e-09
U,train,3.3984995373437243e-10
U,train,5.965825101079448e-18
U,train,1.5897527647106953e-20
U,train,3.3699397439246326e-12
U,train,2.6088417884317927e-11
U,train,9.583343667241007e-12
U,train,2.2341048790412623e-15
U,train,4.0237470244619544e-08
U,train,3.1733925919932026e-21
U,train,1.0223764559151107e-21
U,train,3.608729981507963e-11
U,train,8.923169278127197e-13
U,train,4.344841814888506e-13
U,train,8.348399079785747e-16
U,train,2.803475568981046e-17
U,train,3.8384064282581676e-07
U,train,1.3164412893118538e-09
U,train,1.9648234228952788e-05
U,train,4.7381107926014465e-09
U,train,1.2911512950377485e-13
U,train,1.9896787342710276e-11
U,train,1.438324810164356e-16
U,train,3.51078341509492e-07
U,train,9.227550457608746e-17
U,train,4.869135650231726e-11
U,train,1.574790609026877e-08
U,train,4.029350293421885e-07
U,train,4.698907485334303e-09
U,train,9.888566410154453e-09
U,train,3.676774147661865e-16
U,train,8.273835783167982e-11
U,train,5.294470247463323e-05
U,train,6.590419321383933e-10
U,train,1.8523606115650182e-07
U,train,1.4388400870757323e-07
U,train,1.968978402544508e-08
U,train,4.2713305115071876e-11
U,train,8.273835783167982e-11
U,train,4.13495572417627e-13
U,train,5.575786651780459e-15
U,train,1.0361469855522656e-19
U,train,1.8621680863972756e-09
U,train,0.000853136763907969
U,train,1.3432155778272947e-12
U,train,2.2194986740942113e-05
U,train,1.8293924860211808e-13
U,train,1.233356329066737e-06
U,train,4.781777196427583e-10
U,train,8.680509280726765e-21
U,train,3.394439396231519e-09
U,train,6.398582108602113e-09
U,train,9.386068998711335e-24
U,train,1.571874349792779e-06
U,train,1.709398733673595e-09
U,train,1.032378982301907e-08
U,train,1.2894088466212927e-13
U,train,1.8110478672284103e-09
U,train,2.2881290639336152e-14
U,train,3.903502243662871e-10
U,train,3.47344325339876e-14
U,train,1.0445898624311667e-05
U,train,7.11474767989273e-11
U,train,0.00019954811432398856
U,train,1.3814020919681838e-19
U,train,2.564403496409934e-13
U,train,3.625588740752676e-16
U,train,7.488107257813681e-06
U,train,5.833918227710797e-19
U,train,3.282712583030993e-17
U,train,7.422751548858897e-17
U,train,1.3804397269723268e-07
U,train,3.2133750955259943e-12
U,train,2.9655980449128094e-10
U,train,1.3889480499074125e-07
U,train,6.836013000111052e-08
U,train,1.0665043201625056e-19
U,train,9.796572442155593e-10
U,train,8.603236456572461e-10
U,train,2.5946484466680526e-19
U,train,1.3305401702287667e-12
U,train,7.917102807061413e-18
U,train,1.126800270867534e-07
U,train,1.7649560469807507e-13
U,train,
U,train,5.829008104274197e-17
U,train,1.2415715677782657e-10
U,train,1.0004551631581649e-09
U,train,3.4077249910779983e-09
U,train,1.518313141879446e-09
U,train,3.5664686468309635e-15
U,train,2.8897770842917225e-09
U,train,3.8065636545070447e-06
U,train,4.151495770418623e-13
U,train,1.396001478477793e-12
U,train,1.4343540244432518e-10
U,train,0.001013216213323176
U,train,1.8487018678570166e-05
U,train,2.6929081286652945e-05
U,train,6.300191618402451e-11
U,train,1.7038916055867048e-08
U,train,4.455829101008982e-15
U,train,2.498688218111056e-06
U,train,1.3338850894209873e-18
U,train,7.27840778708175e-24
U,train,1.4210481749654669e-11
U,train,2.4962445305254377e-11
U,train,5.859227167093195e-05
U,train,4.136392817599699e-06
U,train,2.6775859589398657e-17
U,train,7.162283544026593e-10
U,train,4.391903374312278e-08
U,train,6.943828036261107e-18
U,train,5.73142143842103e-16
U,train,2.396625859546475e-06
U,train,0.00030049800989218056
U,train,1.839082236417722e-18
U,train,1.1746790555376566e-16
U,train,6.54254392884468e-08
U,train,1.068560617767389e-08
U,train,0.0005054657231085002
U,train,1.2181693371041136e-12
U,train,6.277853670938471e-12
U,train,1.0118191007268962e-10
U,train,4.176884532691716e-11
U,train,1.5857076899565976e-19
U,train,4.512928225564039e-12
U,train,4.849896413361421e-07
U,train,8.878079478177869e-13
U,train,1.5512319206933967e-10
U,train,8.520566890934944e-11
U,train,7.211371889347233e-21
U,train,6.417544273773501e-11
U,train,3.008955931638191e-11
U,train,4.425950717035221e-09
U,train,1.3883891432364681e-11
U,train,4.4802600740467824e-08
U,train,8.186704460621841e-17
U,train,1.853127547246647e-11
U,train,4.804832573479523e-11
U,train,7.099804752897128e-16
U,train,5.753728049562312e-10
U,train,1.2904385893186543e-11
U,train,3.492519695669216e-08
U,train,2.0392514343825496e-09
U,train,6.305508892801015e-10
U,train,6.745657543660855e-08
U,train,1.3003084936916154e-12
U,train,2.9971304617805306e-17
U,train,1.3382807164427461e-15
U,train,4.477620097614876e-12
U,train,1.574790609026877e-08
U,train,1.0063580191399524e-08
U,train,1.5152873530585587e-12
U,train,3.668870762751908e-13
U,train,2.8728422418744515e-11
U,train,2.9532446366858922e-12
U,train,2.2049962550285684e-11
U,train,3.935615288525041e-12
U,train,1.770517599197774e-07
U,train,6.053205048317523e-09
U,train,6.336459677271089e-13
U,train,5.310489825660625e-10
U,train,1.1152759488500252e-12
U,train,2.340669882377089e-15
U,train,2.2893958877330177e-17
U,train,7.903625177313181e-23
U,train,7.186670963194031e-13
U,train,7.060526677080088e-18
U,train,0.00021441065473482013
U,train,8.594346345702775e-10
U,train,4.992593578140303e-12
U,train,1.4992779587275074e-11
U,train,1.9627455216664202e-09
U,train,7.923821278664287e-23
U,train,2.330448944931618e-09
U,train,2.1291341357077692e-13
U,train,3.137577003764491e-13
U,train,8.973197185291326e-12
U,train,1.0614798102992484e-11
U,train,2.787599405457532e-15
U,train,1.3549752431174511e-08
U,train,2.493154349636484e-09
U,train,7.583206455895157e-15
U,train,1.5119372420713262e-10
U,train,2.9597679862547466e-09
U,train,3.5455381686144705e-11
U,train,6.137000952312377e-20
U,train,4.460695146590865e-10
U,train,1.2781583791365847e-08
U,train,2.872393989328259e-10
U,train,2.2784063276048983e-06
U,train,8.723283055102338e-13
U,train,1.8029173531886045e-07
U,train,3.678806308471394e-07
U,train,1.020672584672866e-06
U,train,3.9506931059918315e-09
U,train,1.9307474730112517e-08
U,train,0.0005054657231085002
U,train,1.0769243274921791e-09
U,train,9.601595074570923e-10
U,train,1.5794333896312907e-10
U,train,6.271821170050762e-12
U,train,1.7485000947115026e-10
U,train,1.0426642882421788e-10
U,train,9.720033412592526e-15
U,train,3.9197604451146617e-07
U,train,9.327042610474123e-11
U,train,7.732347171440779e-07
U,train,2.9539217361892025e-15
U,train,1.7609150899586257e-12
U,train,3.9593113509983624e-11
U,train,2.9377233284888504e-11
U,train,1.238383175302879e-14
U,train,3.686758743345203e-13
U,train,1.5123438612540951e-10
U,train,5.506396405507985e-07
U,train,2.884517957824073e-09
U,train,6.497603149968612e-11
U,train,5.674116732024004e-10
U,train,1.1804206050125554e-11
U,train,1.5246542757996163e-16
U,train,1.172128766388416e-14
U,train,1.6252243995040772e-10
U,train,1.4206160692253889e-09
U,train,1.229514580425306e-11
U,train,1.757710776928434e-08
U,train,8.456835925985118e-12
U,train,8.650212768301913e-10
U,train,1.2609779886929573e-08
U,train,1.89667600608524e-14
U,train,1.2220222912195984e-17
U,train,5.671738035825657e-13
U,train,2.3901991497154995e-10
U,train,3.05438209446951e-11
U,train,4.746205598676889e-13
U,train,4.989621604778449e-09
U,train,3.089139610779057e-09
U,train,7.607833140355069e-06
U,train,7.987006195309121e-11
U,train,6.415733798047933e-22
U,train,2.174601644588936e-12
U,train,8.576950261129923e-11
U,train,0.0006471441010944545
U,train,2.4395832576296073e-10
U,train,4.407671710254801e-12
U,train,2.050106438777899e-11
U,train,2.2345239547583162e-10
U,train,5.191099720219805e-12
U,train,7.193344663236279e-22
U,train,6.961907721321492e-13
U,train,7.840682281229959e-23
U,train,1.762293609652854e-11
U,train,1.8303761284421682e-10
U,train,3.128725056811277e-10
U,train,5.554539050933727e-10
U,train,1.4236932813216363e-11
U,train,2.083796676877192e-12
U,train,2.52546464643566e-13
U,train,4.5110652990842937e-07
U,train,1.7445678679450793e-08
U,train,4.2439740610689114e-10
U,train,1.2465579783682568e-12
U,train,2.2665177608741036e-23
U,train,4.698721012968976e-12
U,train,5.924855606131985e-10
U,train,9.946307666375276e-11
U,train,1.9175060844700553e-12
U,train,1.952563222218373e-09
U,train,9.032933363968543e-13
U,train,6.737877183277119e-12
U,train,3.9008426311080617e-19
U,train,1.590478000224136e-16
U,train,7.916264148964451e-24
U,train,4.1580378029593135e-11
U,train,8.791001704366863e-08
U,train,3.967837343410441e-12
U,train,1.0526915450448371e-10
U,train,7.436583900760629e-13
U,train,5.036268624358797e-10
U,train,4.8294195031939324e-11
U,train,1.9410160589927727e-08
U,train,6.552650089197698e-11
U,train,1.2443706655373976e-11
U,train,6.120767226527402e-15
U,train,4.4781547914318764e-10
U,train,1.284252792999041e-08
U,train,4.6566418632210116e-07
U,train,2.69936954282457e-05
U,train,5.268199832170191e-17
U,train,2.5500559996949335e-11
U,train,1.241004952134972e-07
U,train,2.1452185861026152e-10
U,train,4.328181489967643e-14
U,train,6.758957542957189e-13
U,train,1.819596448342231e-13
U,train,0.00019954811432398856
U,train,1.3112630759307652e-14
U,train,7.795083155348603e-12
U,train,2.475691906252825e-13
U,train,2.9935973838712826e-11
U,train,1.1899709662088753e-08
U,train,2.1268709460287027e-08
U,train,1.0160617139320927e-11
U,train,2.917623282729098e-13
U,train,4.9573543187131364e-11
U,train,1.6923530632428907e-10
U,train,1.5726596757303923e-05
U,train,8.973197185291326e-12
U,train,7.115238709635638e-14
U,train,4.369574306621978e-17
U,train,5.10993139510348e-18
U,train,1.6378937743866118e-06
U,train,3.7453795620479013e-10
U,train,2.1727633581214434e-10
U,train,4.981823842342692e-09
U,train,7.878101643266078e-11
U,train,5.546145752877809e-17
U,train,2.5994106866988886e-10
U,train,5.840916196372511e-17
U,train,8.833317501154953e-17
U,train,3.613730495399814e-11
U,train,1.4388400870757323e-07
U,train,3.479675867408445e-18
U,train,2.838751219659513e-25
U,train,1.1199138946933751e-13
U,train,4.712855539851235e-13
U,train,1.8261709396725045e-17
U,train,8.234768422710204e-09
U,train,8.997891320916551e-09
U,train,1.4866161416032114e-13
U,train,6.336459677271089e-13
U,train,1.990908653215495e-11
U,train,6.594508467940019e-13
U,train,2.712406743654583e-09
U,train,7.823897640868438e-10
U,train,5.554539050933727e-10
U,train,5.230990896707763e-25
U,train,0.0001431454293197021
U,train,3.897370620675744e-11
U,train,1.0047162213311367e-08
U,train,6.366230459464717e-11
U,train,9.692536703798105e-12
U,train,1.3003084936916154e-12
U,train,3.6581823792403156e-07
U,train,0.00012928975047543645
U,train,2.4395832576296073e-10
U,train,9.350385667048923e-20
U,train,7.450099565042834e-13
U,train,7.592445006032733e-10
U,train,1.142144213407692e-12
U,train,5.437554850828974e-10
U,train,9.314908844260117e-09
U,train,5.451907835452225e-21
U,train,5.492208216808982e-16
U,train,1.3382078377279644e-13
U,train,1.3949241067789941e-11
U,train,1.3335585890769663e-12
U,train,3.989654354092211e-16
U,train,3.129517478495103e-11
U,train,5.578694173280496e-10
U,train,7.482004653423108e-15
U,train,
U,train,5.3496572304672935e-15
U,train,4.280640286680182e-09
U,train,6.197316224643146e-07
U,train,2.1268622713704888e-12
U,train,1.7497886517503503e-07
U,train,2.202224269913164e-13
U,train,7.06558034302418e-10
U,train,1.1573137587150839e-10
U,train,6.863111468025096e-11
U,train,1.1518058365113573e-22
U,train,5.671738035825657e-13
U,train,1.563375064961292e-07
U,train,8.924373013589199e-14
U,train,0.001502377213910222
U,train,2.564403496409934e-13
U,train,7.878101643266078e-11
U,train,1.883286061821199e-12
U,train,1.8121477651789064e-08
U,train,2.46998999031689e-09
U,train,1.7739816001974718e-16
U,train,3.587562957818591e-08
U,train,1.1883923178857003e-08
U,train,1.3175522495704225e-23
U,train,1.9771650983102518e-10
U,train,3.2338017680322295e-11
U,train,7.527009438490495e-05
U,train,4.6371399775591016e-11
U,train,7.879191006240904e-13
U,train,4.6391857022598515e-10
U,train,1.0943870698554292e-08
U,train,6.32464729460186e-14
U,train,2.051520731072287e-09
